key_0,cust_number,Notes,buisness_year,total_open_amount,due_term,baseline_create_date_day,due_in_date_day,baseline_create_date_month,due_in_date_month,due_in_date_year,document_create_date.1_day,document_create_date.1_month,document_create_date.1_year,business_code_enc,cust_payment_terms_enc,document_type_enc,Predicted_delay,due_in_date,predicted_payment_date,BUCKET_DAYS,bucket_id,name_customer,invoice_id
764,200769623,Lorem,2020,1898.9,15,10,25,4,4,2020,10,4,2020,1,28,0,1,2020-04-25,2020-04-26,(0-15) Days,1,WAL-MAR foundation,1930762195.0
765,200726979,Lorem,2020,210.2,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,BJ'S  in,1930585147.0
766,200769623,Lorem,2020,91.93,15,5,20,5,5,2020,5,5,2020,1,28,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WAL-MAR systems,1930855297.0
767,200769623,Lorem,2020,5496.44,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,WAL-MAR associates,1930580776.0
768,200769623,Lorem,2020,15424.18,15,5,20,5,5,2020,5,5,2020,1,28,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WAL-MAR us,1930852876.0
769,200794332,Lorem,2020,1831.13,15,7,22,5,5,2020,7,5,2020,1,17,0,1,2020-05-22,2020-05-23,(0-15) Days,1,COST co,1930862351.0
770,200726979,Lorem,2020,1066.26,15,26,10,3,4,2020,26,3,2020,1,15,0,1,2020-04-10,2020-04-11,(0-15) Days,1,BJ'S  in,1930699678.0
771,200780383,Lorem,2020,65639.39,15,20,4,3,4,2020,20,3,2020,1,15,0,1,2020-04-04,2020-04-05,(0-15) Days,1,MEIJ ,1930675366.0
772,200707822,Lorem,2020,56372.27,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,PUBLI corp,1930797587.0
773,200148860,Lorem,2020,43240.46,15,6,21,4,4,2020,6,4,2020,1,15,0,1,2020-04-21,2020-04-22,(0-15) Days,1,DOLLA co,1930750654.0
774,200762301,Lorem,2020,21171.55,15,10,25,4,4,2020,10,4,2020,1,20,0,1,2020-04-25,2020-04-26,(0-15) Days,1,C&S WH corporation,1930769630.0
775,200769623,Lorem,2020,7808.45,15,15,30,4,4,2020,15,4,2020,1,28,0,1,2020-04-30,2020-05-01,(0-15) Days,1,WAL-MAR foundation,1930783087.0
776,200786288,Lorem,2020,14663.29,15,17,2,4,5,2020,17,4,2020,1,20,0,1,2020-05-02,2020-05-03,(0-15) Days,1,FAMILY co,1930797909.0
777,200769623,Lorem,2020,1898.9,15,20,4,3,4,2020,20,3,2020,1,28,0,1,2020-04-04,2020-04-05,(0-15) Days,1,WAL-MAR associates,1930670743.0
778,200769623,Lorem,2020,9562.94,15,6,21,5,5,2020,6,5,2020,1,28,0,1,2020-05-21,2020-05-22,(0-15) Days,1,WAL-MAR trust,1930859506.0
779,200769623,Lorem,2020,17480.84,15,15,30,3,3,2020,15,3,2020,1,28,0,1,2020-03-30,2020-03-31,(0-15) Days,1,WAL-MAR associates,1930652821.0
780,200772670,Lorem,2020,2366.45,15,28,13,4,5,2020,28,4,2020,1,33,0,1,2020-05-13,2020-05-14,(0-15) Days,1,ASSOCIAT us,1930834555.0
781,200769623,Lorem,2020,18220.49,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,WAL-MAR co,1930730010.0
782,200416837,Lorem,2020,190.26,23,1,24,4,4,2020,6,4,2020,1,32,0,1,2020-04-24,2020-04-25,(0-15) Days,1,DEC systems,1930753178.0
783,200769623,Lorem,2020,42795.39,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR corporation,1930654945.0
784,200726979,Lorem,2020,66.37,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,BJ'S  foundation,1930654886.0
785,200769623,Lorem,2020,1898.9,15,18,2,3,4,2020,18,3,2020,1,28,0,1,2020-04-02,2020-04-03,(0-15) Days,1,WAL-MAR systems,1930665762.0
786,200769623,Lorem,2020,5952.34,15,22,6,3,4,2020,22,3,2020,1,28,0,1,2020-04-06,2020-04-07,(0-15) Days,1,WAL-MAR us,1930681989.0
787,200793513,Lorem,2020,17013.24,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,KROGER in,1930692660.0
788,200704858,Lorem,2020,40694.73,15,20,4,3,4,2020,20,3,2020,1,15,0,1,2020-04-04,2020-04-05,(0-15) Days,1,WAKE us,1930671939.0
789,200769623,Lorem,2020,22831.6,15,13,28,3,3,2020,13,3,2020,1,28,0,1,2020-03-28,2020-03-29,(0-15) Days,1,WAL-MAR in,1930644381.0
790,200739006,Lorem,2020,28017.1,15,3,18,4,4,2020,3,4,2020,1,15,0,1,2020-04-18,2020-04-19,(0-15) Days,1,AL corporation,1930738783.0
791,200132251,Lorem,2020,3725.79,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,SUPERB associates,1930675869.0
792,200744019,Lorem,2020,1596.98,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,TARG foundation,1930714595.0
793,200707822,Lorem,2020,67156.35,15,20,4,3,4,2020,20,3,2020,1,15,0,1,2020-04-04,2020-04-05,(0-15) Days,1,PUBLI associates,1930679391.0
794,200707822,Lorem,2020,43921.92,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,PUBLI corp,1930772656.0
795,200331749,Lorem,2020,13672.98,32,25,26,3,4,2020,25,3,2020,1,10,0,1,2020-04-26,2020-04-27,(0-15) Days,1,SYSC foundation,1930674795.0
796,13,Lorem,2020,5024.25,0,8,8,3,3,2020,8,3,2020,1,43,0,11,2020-03-08,2020-03-19,(0-15) Days,1,KRAFT F llc,1930602810.0
797,200759878,Lorem,2020,30736.5,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,SA co,1930712034.0
798,200148860,Lorem,2020,39839.96,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,DOLLA trust,1930635817.0
799,100026947,Lorem,2020,9757.17,30,18,17,3,4,2020,18,3,2020,5,39,0,-5,2020-04-17,2020-04-12,(< 0) Days,0,IMCOM in,1991840243.0
800,200769623,Lorem,2020,66562.36,15,23,7,3,4,2020,23,3,2020,1,28,0,1,2020-04-07,2020-04-08,(0-15) Days,1,WAL-MAR in,1930686706.0
801,200772670,Lorem,2020,51737.09,15,13,28,3,3,2020,13,3,2020,1,33,0,1,2020-03-28,2020-03-29,(0-15) Days,1,ASSOCIAT co,1930647578.0
802,200769623,Lorem,2020,8632.43,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,WAL-MAR trust,1930724758.0
803,200769623,Lorem,2020,38749.75,15,6,21,5,5,2020,6,5,2020,1,28,0,1,2020-05-21,2020-05-22,(0-15) Days,1,WAL-MAR llc,1930860629.0
804,200759878,Lorem,2020,13976.96,15,2,17,5,5,2020,2,5,2020,1,28,0,1,2020-05-17,2020-05-18,(0-15) Days,1,SA ,1930848465.0
805,200769623,Lorem,2020,2209.18,15,29,13,3,4,2020,29,3,2020,1,28,0,1,2020-04-13,2020-04-14,(0-15) Days,1,WAL-MAR foundation,1930714628.0
806,200769623,Lorem,2020,5747.92,15,28,14,2,3,2020,28,2,2020,1,28,0,1,2020-03-14,2020-03-15,(0-15) Days,1,WAL-MAR foundation,1930571221.0
807,200782669,Lorem,2020,3562.68,15,28,13,4,5,2020,28,4,2020,1,15,0,1,2020-05-13,2020-05-14,(0-15) Days,1,SYGMA foundation,1930833386.0
808,200744019,Lorem,2020,129399.4,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,TARG corp,1930694027.0
809,200769623,Lorem,2020,19812.73,15,28,12,3,4,2020,28,3,2020,1,28,0,1,2020-04-12,2020-04-13,(0-15) Days,1,WAL-MAR co,1930708263.0
810,200592182,Lorem,2020,369.36,23,16,8,3,4,2020,24,3,2020,1,32,0,1,2020-04-08,2020-04-09,(0-15) Days,1,DECA corp,1930690333.0
811,200744019,Lorem,2020,3652.02,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,TARG llc,1930689356.0
812,200705742,Lorem,2020,4049.51,34,17,20,3,4,2020,17,3,2020,1,16,0,1,2020-04-20,2020-04-21,(0-15) Days,1,DOT associates,1930710810.0
813,200668077,Lorem,2020,26582.4,10,6,16,3,3,2020,6,3,2020,1,8,0,1,2020-03-16,2020-03-17,(0-15) Days,1,IN-N- corporation,1930587078.0
814,200769623,Lorem,2020,11636.76,15,28,14,2,3,2020,28,2,2020,1,28,0,1,2020-03-14,2020-03-15,(0-15) Days,1,WAL-MAR foundation,1930577502.0
815,200769623,Lorem,2020,11307.78,15,1,16,5,5,2020,1,5,2020,1,28,0,1,2020-05-16,2020-05-17,(0-15) Days,1,WAL-MAR systems,1930844182.0
816,200148860,Lorem,2020,82688.61,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,DOLLA us,1930585421.0
817,200769623,Lorem,2020,15283.0,15,4,19,3,3,2020,4,3,2020,1,28,0,1,2020-03-19,2020-03-20,(0-15) Days,1,WAL-MAR llc,1930584980.0
818,200799367,Lorem,2020,72261.71,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,MCL ,1930581369.0
819,200721222,Lorem,2020,139552.66,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,GO ,1930825694.0
820,200726979,Lorem,2020,35.73,15,27,13,2,3,2020,27,2,2020,1,15,0,1,2020-03-13,2020-03-14,(0-15) Days,1,BJ'S  associates,1930575826.0
821,200701314,Lorem,2020,23094.57,15,23,7,3,4,2020,23,3,2020,1,15,0,1,2020-04-07,2020-04-08,(0-15) Days,1,MBM  llc,1930683189.0
822,200769623,Lorem,2020,12267.57,15,5,20,3,3,2020,5,3,2020,1,28,0,1,2020-03-20,2020-03-21,(0-15) Days,1,WAL-MAR corporation,1930598602.0
823,200706844,Lorem,2020,11271.17,15,21,6,4,5,2020,21,4,2020,1,15,0,1,2020-05-06,2020-05-07,(0-15) Days,1,WINC corp,1930795571.0
824,200416837,Lorem,2020,444.11,7,1,8,3,3,2020,4,3,2020,1,29,0,1,2020-03-08,2020-03-09,(0-15) Days,1,DEC co,1930600131.0
825,200847305,Lorem,2020,71826.75,10,27,8,2,3,2020,27,2,2020,1,8,0,1,2020-03-08,2020-03-09,(0-15) Days,1,CUSTOM ,1930570551.0
826,100031704,Lorem,2020,121971.62,15,6,21,4,4,2020,6,4,2020,1,15,0,1,2020-04-21,2020-04-22,(0-15) Days,1,DELHAIZE associates,1930752854.0
827,200769623,Lorem,2020,1290.78,15,5,20,3,3,2020,5,3,2020,1,28,0,1,2020-03-20,2020-03-21,(0-15) Days,1,WAL-MAR systems,1930598604.0
828,200744019,Lorem,2020,33237.68,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,TARG ,1930693107.0
829,200769623,Lorem,2020,6059.06,15,21,6,4,5,2020,21,4,2020,1,28,0,1,2020-05-06,2020-05-07,(0-15) Days,1,WAL-MAR corporation,1930806246.0
830,200769623,Lorem,2020,31042.56,15,11,26,4,4,2020,11,4,2020,1,28,0,1,2020-04-26,2020-04-27,(0-15) Days,1,WAL-MAR co,1930773634.0
831,200794332,Lorem,2020,37674.04,15,28,13,4,5,2020,28,4,2020,1,17,0,1,2020-05-13,2020-05-14,(0-15) Days,1,COST llc,1930834405.0
832,200772670,Lorem,2020,74593.95,15,3,18,4,4,2020,3,4,2020,1,33,0,1,2020-04-18,2020-04-19,(0-15) Days,1,ASSOCIAT trust,1930743104.0
833,200782669,Lorem,2020,11502.1,15,20,5,4,5,2020,20,4,2020,1,15,0,1,2020-05-05,2020-05-06,(0-15) Days,1,SYGMA corporation,1930809103.0
834,200759878,Lorem,2020,101887.67,15,26,10,3,4,2020,26,3,2020,1,28,0,1,2020-04-10,2020-04-11,(0-15) Days,1,SA us,1930699593.0
835,200782001,Lorem,2020,23975.28,15,21,6,4,5,2020,21,4,2020,1,15,0,1,2020-05-06,2020-05-07,(0-15) Days,1,GORDO corp,1930810012.0
836,100031704,Lorem,2020,113519.43,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,DELHAIZE systems,1930593077.0
837,200792734,Lorem,2020,58844.74,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,MDV/ systems,1930829798.0
838,200726979,Lorem,2020,361.01,15,6,21,4,4,2020,6,4,2020,1,15,0,1,2020-04-21,2020-04-22,(0-15) Days,1,BJ'S  co,1930773770.0
839,200769623,Lorem,2020,15297.79,15,6,21,4,4,2020,6,4,2020,1,28,0,1,2020-04-21,2020-04-22,(0-15) Days,1,WAL-MAR corp,1930751856.0
840,200769623,Lorem,2020,51241.46,15,21,5,3,4,2020,21,3,2020,1,28,0,1,2020-04-05,2020-04-06,(0-15) Days,1,WAL-MAR trust,1930672467.0
841,200780383,Lorem,2020,45240.04,15,31,15,3,4,2020,31,3,2020,1,15,0,1,2020-04-15,2020-04-16,(0-15) Days,1,MEIJ associates,1930725137.0
842,200706844,Lorem,2020,1174.12,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,WINC systems,1930605719.0
843,200769623,Lorem,2020,35433.06,15,10,25,3,3,2020,10,3,2020,1,28,0,1,2020-03-25,2020-03-26,(0-15) Days,1,WAL-MAR trust,1930623697.0
844,200769623,Lorem,2020,314.03,15,22,6,3,4,2020,22,3,2020,1,28,0,1,2020-04-06,2020-04-07,(0-15) Days,1,WAL-MAR foundation,1930684420.0
845,200721222,Lorem,2020,59342.25,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,GO in,1930604559.0
846,200922106,Lorem,2020,22645.37,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,PEPP trust,1930638091.0
847,200783609,Lorem,2020,18716.92,15,27,13,2,3,2020,27,2,2020,1,15,0,1,2020-03-13,2020-03-14,(0-15) Days,1,PROFIC foundation,1930571416.0
848,200769623,Lorem,2020,6542.62,15,5,20,5,5,2020,5,5,2020,1,28,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WAL-MAR corp,1930854577.0
849,200772670,Lorem,2020,1664.68,15,30,15,4,5,2020,30,4,2020,1,33,0,1,2020-05-15,2020-05-16,(0-15) Days,1,ASSOCIAT corp,1930845453.0
850,200759878,Lorem,2020,28011.59,15,22,7,4,5,2020,22,4,2020,1,28,0,1,2020-05-07,2020-05-08,(0-15) Days,1,SA foundation,1930808278.0
851,200793568,Lorem,2020,19858.18,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,SUPE co,1930793482.0
852,200759878,Lorem,2020,94586.39,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,SA us,1930717791.0
853,200769623,Lorem,2020,3569.8,15,17,2,4,5,2020,17,4,2020,1,28,0,1,2020-05-02,2020-05-03,(0-15) Days,1,WAL-MAR corporation,1930794029.0
854,200771157,Lorem,2020,57864.65,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WEIS associates,1930859054.0
855,200726979,Lorem,2020,253.84,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,BJ'S  associates,1930781883.0
856,200769623,Lorem,2020,1595.38,15,22,7,4,5,2020,22,4,2020,1,28,0,1,2020-05-07,2020-05-08,(0-15) Days,1,WAL-MAR foundation,1930808731.0
857,200772670,Lorem,2020,163365.05,15,11,26,3,3,2020,11,3,2020,1,33,0,1,2020-03-26,2020-03-27,(0-15) Days,1,ASSOCIAT corp,1930627825.0
858,200705089,Lorem,2020,1200.88,65,14,18,4,6,2020,14,4,2020,1,27,0,-30,2020-06-18,2020-05-19,(< 0) Days,0,JETR trust,1930780731.0
859,200915438,Lorem,2020,19266.13,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,GROC foundation,1930828081.0
860,200769623,Lorem,2020,17339.14,15,23,7,3,4,2020,23,3,2020,1,28,0,1,2020-04-07,2020-04-08,(0-15) Days,1,WAL-MAR in,1930682681.0
861,200769623,Lorem,2020,43753.67,15,29,13,3,4,2020,29,3,2020,1,28,0,1,2020-04-13,2020-04-14,(0-15) Days,1,WAL-MAR ,1930714578.0
862,200769623,Lorem,2020,76753.06,15,11,26,5,5,2020,11,5,2020,1,28,0,1,2020-05-26,2020-05-27,(0-15) Days,1,WAL-MAR in,1930884014.0
863,200769623,Lorem,2020,30409.77,15,18,3,4,5,2020,18,4,2020,1,28,0,1,2020-05-03,2020-05-04,(0-15) Days,1,WAL-MAR us,1930798394.0
864,200803094,Lorem,2020,65870.83,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,VENDO co,1930617985.0
865,200772670,Lorem,2020,13160.77,15,10,25,4,4,2020,10,4,2020,1,33,0,1,2020-04-25,2020-04-26,(0-15) Days,1,ASSOCIAT co,1930775714.0
866,200148860,Lorem,2020,100228.26,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,DOLLA foundation,1930593818.0
867,200739534,Lorem,2020,8726.49,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,OK corporation,1930829479.0
868,200744019,Lorem,2020,25322.54,15,31,15,3,4,2020,31,3,2020,1,15,0,1,2020-04-15,2020-04-16,(0-15) Days,1,TARG us,1930724281.0
869,200148860,Lorem,2020,16420.2,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,DOLLA co,1930827742.0
870,200759878,Lorem,2020,12341.76,15,27,13,2,3,2020,27,2,2020,1,28,0,1,2020-03-13,2020-03-14,(0-15) Days,1,SA co,1930567036.0
871,200744019,Lorem,2020,1109.6,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,TARG us,1930653098.0
872,200778870,Lorem,2020,54271.87,15,3,18,4,4,2020,3,4,2020,1,15,0,1,2020-04-18,2020-04-19,(0-15) Days,1,C trust,1930737055.0
873,200920735,Lorem,2020,23666.61,15,13,28,4,4,2020,13,4,2020,1,15,0,1,2020-04-28,2020-04-29,(0-15) Days,1,ALBERT systems,1930777012.0
874,200704858,Lorem,2020,45124.18,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,WAKE corp,1930739733.0
875,200762301,Lorem,2020,8456.99,15,3,18,4,4,2020,3,4,2020,1,20,0,1,2020-04-18,2020-04-19,(0-15) Days,1,C&S WH systems,1930732683.0
876,200983712,Lorem,2020,65737.7,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,FAMOS in,1930767523.0
877,200759878,Lorem,2020,14350.9,15,26,10,3,4,2020,26,3,2020,1,28,0,1,2020-04-10,2020-04-11,(0-15) Days,1,SA ,1930692506.0
878,200974851,Lorem,2020,2535.69,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,RESTA co,1930860787.0
879,200794332,Lorem,2020,51407.61,15,12,27,3,3,2020,12,3,2020,1,17,0,1,2020-03-27,2020-03-28,(0-15) Days,1,COST systems,1930635290.0
880,200772670,Lorem,2020,745.09,15,3,18,4,4,2020,3,4,2020,1,33,0,1,2020-04-18,2020-04-19,(0-15) Days,1,ASSOCIAT ,1930739675.0
881,200782001,Lorem,2020,37990.9,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,GORDO systems,1930586724.0
882,200769623,Lorem,2020,7995.13,15,13,28,4,4,2020,13,4,2020,1,28,0,1,2020-04-28,2020-04-29,(0-15) Days,1,WAL-MAR us,1930778919.0
883,200769623,Lorem,2020,661.11,15,11,26,5,5,2020,11,5,2020,1,28,0,1,2020-05-26,2020-05-27,(0-15) Days,1,WAL-MAR foundation,1930883966.0
884,100043936,Lorem,2020,18135.88,10,29,9,4,5,2020,29,4,2020,1,8,0,1,2020-05-09,2020-05-10,(0-15) Days,1,PAPA JO systems,1930831203.0
885,200769623,Lorem,2020,16504.36,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR associates,1930654446.0
886,200769623,Lorem,2020,1898.2,15,13,28,3,3,2020,13,3,2020,1,28,0,1,2020-03-28,2020-03-29,(0-15) Days,1,WAL-MAR corporation,1930647325.0
887,200762301,Lorem,2020,81586.23,15,19,4,4,5,2020,19,4,2020,1,20,0,1,2020-05-04,2020-05-05,(0-15) Days,1,C&S WH corp,1930801616.0
888,200418007,Lorem,2020,5591.88,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,AM us,1930776521.0
889,200772595,Lorem,2020,68831.68,15,28,12,3,4,2020,28,3,2020,1,15,0,1,2020-04-12,2020-04-13,(0-15) Days,1,SAFEW llc,1930716545.0
890,200986966,Lorem,2020,27532.8,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,GROC foundation,1930637906.0
891,200744019,Lorem,2020,13268.98,15,26,11,4,5,2020,26,4,2020,1,15,0,1,2020-05-11,2020-05-12,(0-15) Days,1,TARG us,1930821573.0
892,200793568,Lorem,2020,72073.15,15,13,28,3,3,2020,13,3,2020,1,15,0,1,2020-03-28,2020-03-29,(0-15) Days,1,SUPE trust,1930642159.0
893,200762301,Lorem,2020,6448.62,15,18,2,3,4,2020,18,3,2020,1,20,0,1,2020-04-02,2020-04-03,(0-15) Days,1,C&S WH llc,1930661156.0
894,200744019,Lorem,2020,1717.25,15,25,10,4,5,2020,25,4,2020,1,15,0,1,2020-05-10,2020-05-11,(0-15) Days,1,TARG us,1930821442.0
895,200772595,Lorem,2020,107493.48,15,6,21,5,5,2020,6,5,2020,1,15,0,1,2020-05-21,2020-05-22,(0-15) Days,1,SAFEW ,1930856096.0
896,200769623,Lorem,2020,3343.47,15,12,27,4,4,2020,12,4,2020,1,28,0,1,2020-04-27,2020-04-28,(0-15) Days,1,WAL-MAR llc,1930778935.0
897,200416837,Lorem,2020,616.44,23,16,8,3,4,2020,25,3,2020,1,32,0,1,2020-04-08,2020-04-09,(0-15) Days,1,DEC us,1930699171.0
898,100031704,Lorem,2020,14308.59,65,27,2,2,5,2020,27,2,2020,1,27,0,-30,2020-05-02,2020-04-02,(< 0) Days,0,DELHAIZE co,1930568199.0
899,200769623,Lorem,2020,6872.02,15,23,7,3,4,2020,23,3,2020,1,28,0,1,2020-04-07,2020-04-08,(0-15) Days,1,WAL-MAR in,1930684080.0
900,140106408,Lorem,2020,3333.4497,10,25,5,4,5,2020,25,4,2020,0,4,0,10,2020-05-05,2020-05-15,(0-15) Days,1,WAL-M ,2960631202.0
901,200769623,Lorem,2020,23528.85,15,6,21,4,4,2020,6,4,2020,1,28,0,1,2020-04-21,2020-04-22,(0-15) Days,1,WAL-MAR us,1930751829.0
902,200778998,Lorem,2020,47127.07,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,CE in,1930717299.0
903,200748108,Lorem,2020,33578.17,15,4,19,5,5,2020,4,5,2020,1,15,0,1,2020-05-19,2020-05-20,(0-15) Days,1,KROGER us,1930856685.0
904,2,Lorem,2020,14175.68,35,11,15,3,4,2020,11,3,2020,1,26,0,11,2020-04-15,2020-04-26,(0-15) Days,1,KRAFT  ,1930636839.0
905,200290370,Lorem,2020,23165.98,15,14,29,3,3,2020,14,3,2020,1,15,0,1,2020-03-29,2020-03-30,(0-15) Days,1,BARGAIN  corporation,1930641030.0
906,200750051,Lorem,2020,127216.33,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,ALBER corporation,1930862131.0
907,200965912,Lorem,2020,104566.12,15,7,22,4,4,2020,7,4,2020,1,20,0,1,2020-04-22,2020-04-23,(0-15) Days,1,C&S W in,1930758473.0
908,200416837,Lorem,2020,5462.03,10,1,11,4,4,2020,6,4,2020,1,30,0,1,2020-04-11,2020-04-12,(0-15) Days,1,DEC us,1930753866.0
909,200769623,Lorem,2020,25172.59,15,2,17,4,4,2020,2,4,2020,1,28,0,1,2020-04-17,2020-04-18,(0-15) Days,1,WAL-MAR foundation,1930728189.0
910,200886415,Lorem,2020,7944.48,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,COSTCO us,1930844025.0
911,200769623,Lorem,2020,47052.33,15,25,9,3,4,2020,25,3,2020,1,28,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WAL-MAR in,1930691051.0
912,200726979,Lorem,2020,380.77,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,BJ'S  us,1930857551.0
913,200794332,Lorem,2020,47206.89,15,11,26,3,3,2020,11,3,2020,1,17,0,1,2020-03-26,2020-03-27,(0-15) Days,1,COST systems,1930635746.0
914,200772670,Lorem,2020,163067.21,15,21,5,3,4,2020,21,3,2020,1,33,0,1,2020-04-05,2020-04-06,(0-15) Days,1,ASSOCIAT co,1930676190.0
915,200780383,Lorem,2020,95131.03,15,6,21,5,5,2020,6,5,2020,1,15,0,1,2020-05-21,2020-05-22,(0-15) Days,1,MEIJ corp,1930858357.0
916,200148860,Lorem,2020,64983.62,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,DOLLA ,1930654380.0
917,200345943,Lorem,2020,9112.91,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,LIPA us,1930829548.0
918,200353024,Lorem,2020,1871.76,23,16,8,3,4,2020,24,3,2020,1,32,0,1,2020-04-08,2020-04-09,(0-15) Days,1,DECA foundation,1930689927.0
919,200769623,Lorem,2020,26101.33,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,WAL-MAR corp,1930726661.0
920,200762301,Lorem,2020,2647.71,65,30,3,3,6,2020,30,3,2020,1,27,0,-21,2020-06-03,2020-05-13,(< 0) Days,0,C&S WH trust,1930717172.0
921,200769623,Lorem,2020,19597.8,15,20,4,3,4,2020,20,3,2020,1,28,0,1,2020-04-04,2020-04-05,(0-15) Days,1,WAL-MAR ,1930674784.0
922,200780383,Lorem,2020,123179.76,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,MEIJ corporation,1930748423.0
923,200781803,Lorem,2020,3564.37,20,1,21,4,4,2020,1,4,2020,1,22,0,1,2020-04-21,2020-04-22,(0-15) Days,1,JRD co,1930729157.0
